Feature,Correlation
mental,-0.0023522923826701393
mentality,-7.84001486975171E-4
mentally,-0.001445680396069259
mention,-0.003921447572753389
mentioned,-0.0025286925071460217
mentor,-7.84001486975171E-4
menu,-0.0013579719608438582
mercedes,-0.001644620943519138
mercenaries,-7.84001486975171E-4
mercenary,-7.84001486975171E-4
merchandise,-0.0011628834778207966
merchant,-7.84001486975171E-4
merciful,0.003925262173246959
mercury,0.005947684899891265
mercutio,0.022687908348156018
mercy,-6.948692747698923E-4
mere,-0.0014875974070639613
merely,-0.0021898248199442873
merger,-8.588332269309376E-4
merit,-0.0014025117020763493
merits,-9.27648746263565E-4
merle,-0.0023782926317469314
merrick,-0.0026241803577341178
merrill,0.012433841092932241
merry,-0.0025528988866283077
merv,-0.0011628834778207966
meryl,-9.917012584517084E-4
mes,-7.84001486975171E-4
mesa,-9.27648746263565E-4
mess,-9.021409661667104E-4
message,-0.002783704930212063
messages,-0.0015680749461160909
messed,0.006394753865821925
messenger,-0.001606803594003305
messer,-0.001051861245719923
messiah,-9.917012584517084E-4
messin,-9.27648746263565E-4
messing,-0.0017177610659257223
messy,0.0034466914947370282
met,7.791659293195494E-4
metal,-0.0029549407786457673
metallic,-8.588332269309376E-4
metaphor,-7.84001486975171E-4
meteor,0.004883081152756485
meter,0.004205506763433671
meters,-0.0012145958963774527
meth,-7.84001486975171E-4
method,-0.0011628834778207966
methods,-0.0011628834778207966
metro,-9.917012584517084E-4
metropolitan,-8.588332269309376E-4
mets,-0.0012145958963774527
mex,-8.588332269309376E-4
mexican,-0.002074463395634465
mexicans,-0.001051861245719923
mexico,0.001480722716365702
mezzanine,-8.588332269309376E-4
mhm,-0.0013119215385158172
mhravitch,0.02094733739341682
mi,-0.0012641953586989781
mia,-0.001644620943519138
miami,-0.0025528988866283077
mic,-0.0013579719608438582
mice,-0.0013119215385158172
michael,-0.005733713084834113
michaels,-0.002044607187941813
michelle,-0.0018554167201464764
michigan,-0.0011628834778207966
mick,0.004443810036753115
micker,-9.27648746263565E-4
mickey,-0.0037937935954686555
mickeys,-7.84001486975171E-4
microfilm,-8.588332269309376E-4
microphone,-0.0017879133457823439
microscope,-7.84001486975171E-4
microwave,-9.917012584517084E-4
mid,-9.917012584517084E-4
mid-air,-0.0011087624989792283
mid-term,-7.84001486975171E-4
middle,-0.003686102544805705
middle-aged,-9.917012584517084E-4
middle-earth,-8.588332269309376E-4
midget,-0.0012145958963774527
midnight,-0.0011456530577973153
midst,-0.0011628834778207966
miggs,-9.917012584517084E-4
might,-0.003988677792406741
mighta,-9.917012584517084E-4
mightve,0.004205506763433671
mighty,1.9339099292858838E-4
miguel,-0.0014025117020763493
mikael,-9.27648746263565E-4
mike,-4.2374948141884073E-4
mikes,0.00452163545779283
mikey,-0.0023522923826701393
mil,-0.0011628834778207966
mild,-0.001051861245719923
mildly,-9.27648746263565E-4
mile,-0.0023260018424055423
mileage,-9.27648746263565E-4
miles,-0.002184998456917473
miley,-7.84001486975171E-4
military,-0.0029549407786457673
militia,-0.0018219774740905396
milk,-5.307552599590892E-4
milking,-7.84001486975171E-4
mill,-0.0022994110536629455
millennium,-0.0011628834778207966
miller,-0.0021615612166290517
millers,-7.84001486975171E-4
millie,-0.0013119215385158172
millimeter,-7.84001486975171E-4
million,-0.003938526733214605
millionaire,-0.0012145958963774527
millions,-0.0023522923826701393
mills,-9.917012584517084E-4
milly,-9.27648746263565E-4
milner,-8.588332269309376E-4
milo,-0.0025768781812137184
milos,-0.0012641953586989781
milt,-8.588332269309376E-4
milton,-0.001051861245719923
mimes,-8.588332269309376E-4
mimi,-8.588332269309376E-4
minas,-0.0011628834778207966
mind,-0.0021947300642582903
minda,-9.27648746263565E-4
minded,-9.27648746263565E-4
minden,-7.84001486975171E-4
minding,-0.0011087624989792283
mindless,-9.917012584517084E-4
minds,0.0027109649289998963
mine,0.0013994284070405444
mines,0.010839923355529085
ming,-7.84001486975171E-4
mingle,-8.588332269309376E-4
mini,-0.0011087624989792283
mini-me,-0.0012641953586989781
miniature,-0.0012145958963774527
minimal,-7.84001486975171E-4
minimum,-0.0015283657247278082
mining,-9.27648746263565E-4
minister,-0.0027834232258098705
ministers,-0.0012641953586989781
ministry,-0.0013119215385158172
minneapolis,-9.27648746263565E-4
minnesota,-0.001051861245719923
minor,-0.0019205505199999051
minstrel,-0.001051861245719923
mint,-9.917012584517084E-4
minus,0.0028727302089919097
minute,-0.0036088000189224054
minutes,-0.005571530162637472
miracle,-8.769629425856643E-4
miracles,-0.0016815884785703846
miranda,-7.84001486975171E-4
miriam,-0.0011087624989792283
mirror,0.0038344467307773033
mirrors,0.001807951879538796
mischief,-9.27648746263565E-4
miserable,4.1608216404427753E-4
miserably,-7.84001486975171E-4
misery,-0.0018219774740905396
misfortune,-8.588332269309376E-4
misplaced,-9.27648746263565E-4
miss,0.0062704159441524495
missed,-8.473383460336386E-4
misses,-0.0015680749461160909
missile,0.002278670905191052
missiles,-0.0028704612658579784
missing,-7.486801623389109E-5
mission,-0.0030288410273997413
missionary,-8.588332269309376E-4
missions,-9.917012584517084E-4
missus,-8.588332269309376E-4
mist,-0.0013579719608438582
mistake,-0.0045398376286049326
mistaken,-0.002132923474940684
mistakes,3.5846436389193873E-4
mister,-2.92814724457011E-4
mistress,-0.0013579719608438582
mistuh,-8.588332269309376E-4
misty,-9.27648746263565E-4
misunderstanding,-0.0014875974070639613
misunderstood,-0.0012145958963774527
mitch,-0.002074463395634465
mitchell,-0.001051861245719923
mitzvah,-9.917012584517084E-4
mix,-0.0017879133457823439
mixed,-0.002074463395634465
mixing,-8.588332269309376E-4
mixture,-7.84001486975171E-4
miyamoto,-9.27648746263565E-4
mlady,-0.0015283657247278082
mlord,-9.917012584517084E-4
mm,3.5846436389193873E-4
mmm,-0.0021898248199442873
mmmm,-0.0015283657247278082
mmmmm,-0.001051861245719923
mo,-0.0013579719608438582
moan,-0.0011628834778207966
moaning,0.004205506763433671
moans,0.0036740356531766655
mob,-0.002272509476846322
mobile,-0.0014875974070639613
mocha,-9.27648746263565E-4
mock,-0.001606803594003305
moco,-0.0012145958963774527
mode,-0.0011628834778207966
model,-0.0021615612166290517
models,-0.0013579719608438582
moderate,-9.27648746263565E-4
modern,-0.002404012008403249
modest,-0.0012145958963774527
modesty,-7.84001486975171E-4
modified,0.007178461843565956
moe,-0.0012641953586989781
mofet,-8.588332269309376E-4
mogwai,-0.0019523032820335416
mogwais,0.004883081152756485
moisture,-9.917012584517084E-4
mojo,-0.0021615612166290517
mold,-9.917012584517084E-4
mole,-0.0013579719608438582
molestation,-8.588332269309376E-4
mollie,-0.0019835481883708197
molly,-5.398551040271306E-4
mollys,-0.001051861245719923
moloch,-0.0011087624989792283
molochs,-8.588332269309376E-4
mom,0.048330453870699154
moment,-0.006857476804058767
momentarily,-0.0013119215385158172
momentary,0.007178461843565956
moments,-8.055673506473426E-4
momentum,0.005303236503572925
momma,0.0030110900481454058
mommas,-0.0012641953586989781
mommy,0.026524972691260904
mommys,0.0032392990570812665
mompos,-9.917012584517084E-4
moms,0.0031315753818311805
mon,0.0034466914947370282
mon.,0.00452163545779283
mona,-0.0012641953586989781
monarchy,-7.84001486975171E-4
monastery,-9.27648746263565E-4
monday,0.006657555578776142
money,-0.005539213577774198
moneys,-0.0013579719608438582
monica,-0.0011087624989792283
monitor,0.0020697918852848156
monitoring,-0.0011628834778207966
monitors,-0.0015680749461160909
monix,-0.003252286336733237
monk,-0.0013119215385158172
monkey,0.004023510599413482
monkeybone,-0.0015283657247278082
monkeys,-0.001644620943519138
monks,-8.588332269309376E-4
monkshood,-0.0011087624989792283
monologue,-7.84001486975171E-4
monroe,-0.0011087624989792283
monsieur,-0.001644620943519138
monster,0.00650133255906941
monsters,-0.0022177285894637087
monstrosity,-7.84001486975171E-4
monstrous,-0.001051861245719923
mont,-0.0011087624989792283
montague,0.02094733739341682
montana,-0.0016815884785703846
monte,-8.588332269309376E-4
montgomery,-0.0013119215385158172
month,-0.002009842959377624
monthly,0.005303236503572925
months,-0.002665886262760867
montoya,-8.588332269309376E-4
monty,-0.004179825848065803
montys,-0.0013119215385158172
mood,-0.0010808241910853793
moods,-8.588332269309376E-4
moody,0.004883081152756485
mookie,-0.001606803594003305
moon,0.0010355503161572743
mooney,-0.00201430887192669
mooneys,-0.001051861245719923
moonlight,-0.001445680396069259
moons,0.003925262173246959
moore,-0.0014875974070639613
moors,-8.588332269309376E-4
moose,-0.001051861245719923
mop,-9.917012584517084E-4
mopes,-9.917012584517084E-4
moral,-0.0022994110536629455
morale,-8.588332269309376E-4
morality,-0.001051861245719923
morally,-7.84001486975171E-4
morals,-7.84001486975171E-4
morbid,-8.588332269309376E-4
mordor,-0.0021898248199442873
more,-0.006885239299524962
morely,0.011598174265571769
moren,0.00452163545779283
moretti,-0.001051861245719923
morgan,0.0027907939941043207
morgans,-7.84001486975171E-4
morgue,-0.0015680749461160909
moria,-0.001051861245719923
mornin,-0.0021898248199442873
morning,-0.005951444171385446
mornings,-0.0013579719608438582
moron,-0.002074463395634465
morons,-0.001445680396069259
morpheus,-0.002074463395634465
morphine,-7.84001486975171E-4
morrie,-0.0011628834778207966
morris,0.002709156185251966
morrison,-0.0012145958963774527
morrow,0.009065120242900265
mort,-7.84001486975171E-4
mortal,-0.001445680396069259
mortality,-8.588332269309376E-4
mortar,-7.84001486975171E-4
mortgage,-0.0012145958963774527
mortianna,0.00452163545779283
mortified,-9.917012584517084E-4
morty,-8.588332269309376E-4
moscow,-0.0011087624989792283
moses,-0.0016815884785703846
mosque,-8.588332269309376E-4
mosquito,0.007178461843565956
most,-0.004190358856123406
mostly,-8.41495556553939E-4
mot,-8.588332269309376E-4
motel,-0.0025528988866283077
moth,-9.27648746263565E-4
mother,0.0094560217419465
mother-in-law,-7.84001486975171E-4
motherfucker,-7.636176781392955E-4
motherfuckers,-0.002132923474940684
motherfuckin,-9.27648746263565E-4
motherfucking,-0.0013579719608438582
motherland,-7.84001486975171E-4
motherly,-7.84001486975171E-4
mothers,-7.917314675124173E-4
mothershead,-0.001644620943519138
moths,-7.84001486975171E-4
motion,-0.002272509476846322
motioning,-8.588332269309376E-4
motions,-0.0019523032820335416
motivated,-7.84001486975171E-4
motivation,-8.588332269309376E-4
motive,-0.0014025117020763493
motives,-0.001051861245719923
motor,0.006504180902346249
motorcade,-7.84001486975171E-4
motorcycle,-0.0015680749461160909
motorcycles,-7.84001486975171E-4
motors,-0.001445680396069259
motta,0.02310338850460193
motto,-0.001051861245719923
mound,-7.84001486975171E-4
mount,-0.0018554167201464764
mountain,-4.173658881253492E-4
mountains,-0.002504252457750369
mounted,-0.0012145958963774527
mounting,-9.27648746263565E-4
mounts,-0.0011628834778207966
mourn,-9.27648746263565E-4
mouse,-0.0023522923826701393
moustache,-0.0012145958963774527
mouth,-0.0054056663097033185
mouthful,-7.84001486975171E-4
mouthing,-7.84001486975171E-4
mouthpiece,-8.588332269309376E-4
mouths,-0.0019835481883708197
move,-0.0016121874815148663
moved,-6.490068848086217E-4
movement,-5.92822865161328E-5
movements,-8.588332269309376E-4
moves,-0.0017377423848069192
movie,-0.0021118883813044773
movies,-0.0030572647594181773
movin,0.0030487904415905033
moving,-0.002914743943665621
mowing,-8.588332269309376E-4
mozart,-0.00328990641496222
mph,-0.0018219774740905396
mr,-0.0038099835590583793
mr.,-0.0077038884991768464
mrs,-0.0015680749461160909
mrs.,-0.0038917728595327973
ms.,-0.002454643363636462
much,-0.005915104783265532
mucho,-9.27648746263565E-4
muck,-7.84001486975171E-4
mud,-0.0017177610659257223
muddy,-0.0015680749461160909
muffled,0.0032392990570812665
mug,-0.001606803594003305
mugged,-8.588332269309376E-4
muhammad,-0.0026935786472628166
mulberry,-0.0011087624989792283
mule,0.004883081152756485
mules,0.011598174265571769
multiple,-0.0014025117020763493
multiply,-8.588332269309376E-4
mulvaney,-0.001051861245719923
mum,-0.001051861245719923
mumbles,-0.0012145958963774527
mumbling,-9.27648746263565E-4
mumbo,-7.84001486975171E-4
mummy,-0.0011628834778207966
munchkins,0.007178461843565956
muncie,-9.27648746263565E-4
mundane,-7.84001486975171E-4
munich,-7.84001486975171E-4
municipal,-9.917012584517084E-4
murder,-8.890927106193697E-4
murdered,-4.3951024949578525E-4
murderer,-0.002132923474940684
murderers,-0.0015680749461160909
murdering,-0.0011087624989792283
murderous,-8.588332269309376E-4
murders,-0.002044607187941813
murmur,-8.588332269309376E-4
murmurs,-0.0011087624989792283
murnau,-8.588332269309376E-4
murney,-7.84001486975171E-4
murphy,-0.0014025117020763493
murray,-0.0012145958963774527
muscle,-0.002132923474940684
muscles,-0.0019205505199999051
muscular,-9.27648746263565E-4
muse,-8.588332269309376E-4
museum,-0.0015680749461160909
museums,-7.84001486975171E-4
mush,0.01195139472891148
mushi,-8.588332269309376E-4
mushrooms,-7.84001486975171E-4
music,-0.005558989991859569
musical,-0.001644620943519138
musician,-0.0011628834778207966
musicians,-0.0011628834778207966
musket,-8.588332269309376E-4
musketeer,-7.84001486975171E-4
musketeers,-0.001051861245719923
muslim,-0.0012145958963774527
muslims,0.003925262173246959
mussburger,-9.917012584517084E-4
must,-0.0013446132370163748
musta,-0.00201430887192669
mustache,0.006409890313180304
mustang,-0.0014875974070639613
mustard,0.007836570075009841
muster,-9.917012584517084E-4
mustnt,0.0010091290969515428
mustve,7.270194897359103E-4
mutant,-7.84001486975171E-4
mutants,-0.0011628834778207966
mute,-0.0011628834778207966
mutiny,-9.917012584517084E-4
mutt,-0.0011087624989792283
muttering,-9.917012584517084E-4
mutters,0.004883081152756485
mutual,-0.0012145958963774527
muzzle,-8.588332269309376E-4
my,0.0017774235309788728
my-my,-9.27648746263565E-4
myers,-0.001606803594003305
myself,2.935815366148055E-4
mysteries,-0.0014025117020763493
mysterious,-0.0018219774740905396
mysteriously,-8.588332269309376E-4
mystery,-0.002132923474940684
mystical,-9.917012584517084E-4
myth,-9.917012584517084E-4
myths,-9.917012584517084E-4
n,-0.0026042378958686476
n.,-0.0011087624989792283
n.f.l.,-9.27648746263565E-4
na,0.002197050643313924
nabbed,-7.84001486975171E-4
naboo,-9.917012584517084E-4
nachos,-9.27648746263565E-4
nachtner,-0.001606803594003305
nada,-9.27648746263565E-4
nagasaki,-7.84001486975171E-4
nah,-0.0013318899214330945
nail,0.0010853413502287818
nailed,-0.0017177610659257223
nails,-0.0018882642823354764
naive,-0.0014025117020763493
naked,-0.0013016585875477184
nam,-0.0015283657247278082
name,-0.005008697901538793
named,-1.8519630265849177E-4
names,-0.0038546942490679955
nan,-9.917012584517084E-4
nancy,-0.0026006366725066657
nanny,0.007836570075009841
nano-mites,-0.0015680749461160909
nap,0.0030487904415905033
napkin,-0.0013579719608438582
napoleon,-0.001051861245719923
nappy,-7.84001486975171E-4
napster,-0.0011087624989792283
narcotics,-0.0018219774740905396
narrow,-0.0017177610659257223
narrows,-9.27648746263565E-4
nasa,-8.588332269309376E-4
nasal,-0.001445680396069259
nash,-0.0011087624989792283
nasty,0.0024101279340073864
natalie,-0.0013119215385158172
natasha,-7.84001486975171E-4
nate,-9.27648746263565E-4
nathan,-0.0013579719608438582
nation,-4.996536330697873E-4
national,-0.0031757123440826845
nations,-0.0019835481883708197
native,0.0012457533773569463
natives,-0.0018882642823354764
nato,-0.0013119215385158172
natural,-0.003233312508083465
naturally,-2.8886154116359225E-4
nature,-0.0016458475498096362
naturelle,-0.0023782926317469314
naught,-7.84001486975171E-4
naughty,-0.0013579719608438582
nauseous,-0.0012145958963774527
naval,-0.0011087624989792283
navel,-9.27648746263565E-4
navigator,-0.001051861245719923
navy,-0.0025528988866283077
navys,-9.917012584517084E-4
naw,-0.002404012008403249
nawsir,0.039028315165638525
nay,0.017722530594477037
nazi,-0.0012145958963774527
nazis,-0.0013119215385158172
nba,-0.0014025117020763493
nd,0.01195139472891148
ne,-0.0012641953586989781
near,-0.003086791340080694
nearby,-7.691638238953394E-4
nearest,0.005031481195300489
nearly,-0.0013618167416185505
nears,0.007178461843565956
neat,0.0010091290969515428
neatly,-8.588332269309376E-4
nebraska,-7.84001486975171E-4
necessarily,-0.0014025117020763493
necessary,-0.003345545131353281
necessity,-9.917012584517084E-4
neck,0.001626421766996776
necklace,0.0036740356531766655
necks,-0.0012641953586989781
ned,-0.002074463395634465
need,-0.010524930522150942
needed,-0.0016205950218938859
needing,-0.0014025117020763493
needle,-0.002404012008403249
needles,-0.0016815884785703846
needless,-0.001051861245719923
neednt,-0.0012145958963774527
needs,-0.004337035690922644
neeley,-9.27648746263565E-4
neff,-0.0018219774740905396
negative,-0.0022177285894637087
neglect,-8.588332269309376E-4
negotiate,-0.0017879133457823439
negotiating,-7.84001486975171E-4
negotiation,-7.84001486975171E-4
negotiations,-0.0011087624989792283
negotiator,-9.27648746263565E-4
negro,0.0014182114808193173
negroes,-0.0017531879115482531
neighbor,9.353411579363542E-4
neighborhood,-0.0031562791825725956
neighborhoods,-9.27648746263565E-4
neighbors,-0.002429459432989939
